Unnamed: 0,id_prompt,title,essay,c1,c2,c3,c4,c5,score
6391,139,Brasil do Cristo Redentor e das facções criminosas,"Na última década, a questão da criminalidade passou a ser considerado um problema e um desafio para o Brasil. À guerra entre facções criminosas ganhou enorme visibilidade pública e jamais em nossa história recente esteve tão presente nos debates entre autoridades de segurança e do público em geral.O primeiro ponto a ser discutido é: O tratamento que o crime organizado e extremamente inteligente tem tido pelas autoridades policiais. Com estatísticas alarmantes de vítimas da criminalidade, comparado com países como o Oriente médio, por exemplo, no qual vive em constante guerra, o Brasil supera literalmente essa marca. Vale lembrar, ainda, que essas sucessivas mortes de policiais no estado de São Paulo , é apenas o estopim de uma bomba complexa que já explodiu, propagando uma completa desordem, gerando cada vez mais a insegurança nas metrópoles.Outro ponto de vista, também relevante, seria: A mudança repentina e inviável, da noite para o dia, de uma instituição praticamente falida. Policiais são mal treinados, mal remunerados, o armamento é insuficiente e defasado em relação à alta tecnologia usada pelos criminosos e, além também, da morosidade da justiça, quando aparelhos do judiciário não dão uma resposta a altura , à consequência é a sensação de impunidade que é passada para a população. Vale lembrar, ainda, que a redução da criminalidade não é tão simples como se pensa, são necessárias ações preventivas, mudanças estruturais, como leis, medidas sócio-educativas e engajamento da sociedade.Sendo assim, autoridades estão partindo para uma solução imediatista e não atacando de fato o problema pela raiz. As mudanças são mais do que necessárias, mas isso a longo prazo. Encarcerar quando realmente for necessário, aplicando mais penas alternativas, e uma polícia que não utilize o extermínio como forma de punição, já é um grande recomeço para uma estrutura de segurança com mais solidez. Pois, é somente em dozes homeopáticas que se conseguirá notar mudanças positivas como um todo.",160,160,160,120,120,720
6562,150,A violência nas escolas,"Uma situação que vem se agravando, e se multiplicando, cada vez mais, é a violência ocorrente nas escolas. Isso de fato, não pode ser dispensado ou deixado de lado, devemos fazer algo para mudar essa situação.Membros do núcleo gestor das escolas, tentam fazer o possível para diminuir o ocorrido e acabam não obtendo exito nas sua tentativas, isso significa que não estão achando as soluções certas, para resolver esse problema.Nos últimos anos, nós é mostrado muitas ocorrências envolvendo esse tema, muitos jovens sofrem agressões, tanto física como verbal. Pode servir como exemplo, um caso ocorrido no Rio de Janeiro, em que um ex-aluno, no dia 7 de abril de 2011, entrou numa escola, e praticou um massacre matando vários alunos de lá.Fora isso, também, o enorme número de brigas ocorrentes nas escolas, que são gravadas por outro alunos, e postas nas redes sociais, como uma forma de expor algo divertido, e legal aos outros.Algo que deve ser ressaltado, é a, importância da presença dos pais no processo de mudanças nesses casos, sem a cooperação dos pais, não é possível mudar essa realidade. Devemos nós aprofundar e estabelecer um compromisso de ambos os lados , para a melhor comunicação com os alunos e assim, saber o que esta acontecendo em sua vida, os problemas, as dúvidas, achando assim uma forma de ajudar esse aluno.Para que assim, alunos, pais e membros da direção possam entrar num acordo entre si, levando aos alunos, não precisarem praticar algo para se aliviar, e se sentir melhor, como a violência com os demais.",120,120,80,80,80,480
6591,151,A Cultura da Erotização Infantil ,"A cultura da erotização infantil é um problema que está cada vez mais presente na sociedade, via momentos não são percebidos pelos adultos, como cenas sensuais de novelas, séries ou filmes, letras de músicas que depreciam e vulgarizam o ato sexual ou algum gênero específico, principalmente o feminino, que estimulam comportamentos e pensamentos impróprios para crianças. São situações que merecem a devida atenção dos pais ou responsáveis para que sejam evitados transtornos futuros para si mesmos e para a prole.Séries, filmes e novelas são produtos de entretenimento consumidos por todas as idades e perfis. Essas produções têm classificações etárias, que nem sempre são respeitadas, por conta principalmente da negligência familiar. Nesse cenário, as crianças têm acesso amplo a conteúdos com forte apelo erótico, que de alguma maneira os inspiram a reproduzirem certos comportamentos que não condizem com a idade que possuem, sendo manifestado na vestimenta ou na forma de falar, por exemplo. A família deve monitorar o que os filhos assistem para evitar que esse tipo de situação ocorra em suas casas, prevenindo danos para o desenvolvimento físico e mental da criança.Letras musicais são outra maneira de fomentar a cultura da erotização infantil, em que muitas delas depreciam e vulgarizam o sexo e um gênero, sobretudo feminino, utilizado palavras de baixo calão em alguns casos. São composições que podem introjetar na mentalidade das crianças comportamentos de cunho machista e misógino que hipersexualizam o corpo humano, principalmente de mulheres, que podem prejudicar na forma com que elas, na fase adulta, se relacionarão com o sexo oposto. Novamente, é preciso que os pais monitorem as músicas escutadas pelos seus filhos e dialoguem com eles, de forma a desconstruir qualquer pensamento negativo oriundo de tais composições musicais.Um caminho que pode ser adotado na luta contra a cultura da erotização infantil pelo governo são campanhas publicitárias voltadas para as famílias das crianças que conscientizem elas da importância do monitoramento do conteúdo consumido por seus filhos, de forma que estimulem esses familiares a serem mais atuantes na vida das crianças, evitando que esse processo continue a estimular a adoção inconsciente de comportamentos inapropriados para determinadas faixas etárias.A cultura da erotização infantil é um problema recorrente na sociedade atual, sendo fomentadas através de alguns momentos que passam despercebidos dos adultos, como cenas sensuais de novelas, séries ou filmes, letras de músicas que depreciam e vulgarizam o ato sexual ou algum gênero específico, principalmente o feminino. É um problema que tem solução, basta o governo auxiliar os pais a tomarem consciência da importância deles na vida dos seus filhos.",160,160,120,120,120,680
6603,151,A EROTIZAÇÃO PREMATURA (VI) ,"A erotização infantil se caracteriza pela exposição a conteúdos e situações que incitam a sexualidade prematura. O que tem se tornado mais comum, devido as opções para a propagação desse tipo de conteúdo. As mídias sociais e brincadeiras entre familiares com conotações sexuais, resultam na proximidade da petiz com a voluptuosidade.O contato com esses conteúdos impróprios impulsionam a sua curiosidade. Tendo por conseguinte a perda de sua puerícia, que acaba replicando a sexualidade que lhe foi apresentada em seu cotidiano, como brincadeiras e gestos. Tornando as crianças mais vulneráveis á violência e ao abuso sexual.Assim a prevenção é a melhor medida. Sobretudo é importante deixar as crianças se desenvolverem em um ritmo saudável e próprio. Com cuidados e supervisões de seus responsáveis em relação as mídias sociais, dispositivos eletrônicos e orientações sobre atividades adequadas à idade, assim como a comunicação com os pais. Destarte as crianças são introduzidas a sexualidade de forma natural e no tempo adequado.",160,120,120,120,120,640
6621,151,As mídias e a erotização infantil ,"Em virtude do cenário atual a erotização infantil é um assunto que causa cada vez mais preocupação em especialistas e pesquisadores. E com a chegada das mídias sociais esta questão vem se agravando evidentemente.O amadurecimento precoce de crianças causa a distorção de fases essenciais do desenvolvimento humano, como a diminuição da infância, prejudicando, além do crescimento físico e psicológico destas crianças, as relações com seus responsáveis, por isso este impasse vem atraindo olhares dos mais diferentes especialistas, como a psicopedagoga e psicopatóloga Iane Cruz Obando, que afirma ser necessário aprofundar o tema para compreender mais concretamente suas causas.O fácil e rápido acesso de crianças às mais diversas mídias, como televisão, redes sociais, propagandas, sites e filmes, que possuem conteúdos prematuros às suas idades, tornaram a indução de crianças a determinados comportamentos não propícios a sua condição de criança, muito mais frequentes e perigosos. Por exemplo, o TikTok, mídia que fez muito sucesso no período de quarentena entre pessoas das mais diversas idades, foi uma explosão de erotização infantil, onde a exposição da sexualização precoce de crianças ficou evidente.Em vista disso, é dever do Ministério Público Federal fiscalizar o cumprimento do artigo 227 da Constituição federal de 1988 e dos artigos 75, 240 e 241 do Estatuto da Criança e do Adolescente, leis responsáveis por garantir a segurança e o bem-estar da população brasileira e, no caso específico do Estatuto da Criança e do Adolescente, dos brasileiros menores de 18 anos. Esta ação deve ser realizada por intermédio de averiguações mais rápidas e eficazes de representações, com o intuito de que haja punição aos responsáveis pela publicação e difamação de conteúdos causadores de erotização infantil.",200,160,120,160,160,800
6622,151,Combate a erotização infantil ,"Atualmente as crianças e adolescentes estão se desenvolvendo muito cedo, e se vulgarizando com roupas curtas e decotadas, maquiagens muito pesadas para suas idades, ao invés de curtirem e aproveitarem suas infâncias e respectivas idades.Isso acontece pois as crianças e adolescentes não estão tendo a devida educação para entenderem a situação a que estão sendo expostas. Alguns pais não conversam com seus filhos sobre suas sexualidades e outros até incentivam sua adultização muito cedo por acharem bonito ou algo bastante atual nos dias de hoje, incentivando assim a erotização sexual. A sexualidade é muito normal desde que seja em seu devido tempo.As escolas também não fazem seu papel, em razão de que a escola é um lugar de aprendizado e não existe nenhuma aula de educação sexual nas escolas brasileiras que ensinem os alunos de forma apropriada e de maneira correta.Portanto o governo deve impor nas escolas aulas sobre educação sexual, criar projetos e campanhas que ensinem as crianças e os adolescentes, e os pais devem conversar com seus filhos e ensinar sobre suas sexualidades.",200,120,120,120,120,680
6638,151,Distopia Infantil ,"Em um episódio da série “ Black Mirror” , da streaming Netflix, é abordado um contexto da sexualidade infantil, no qual um jovem realiza atos libidinosos ao visualizar fotos de crianças na internet. Logo, faz-se necessário a análise desse pressuposto no contexto atual . A partir do momento em que , no Brasil, há alta taxas de casos de erotização de crianças. Sendo assim, entende-se que a valorização da sexualidade em menores no dia a dia e o uso das redes de comunicação para esse fim inferem como precursor da problemática.Em primazia, atos comuns envolvendo a sexualidade infantil servem como uma das prerrogativas desse percalço. Logo, comumente usados, os termos “Novinha/Novinho” servem para designar a preferência sexual aos menores de dezoito anos na sociedade. Apesar de que muitas vezes usados sem a intenção, há a compreensão de que esses termos tem raízes no fenômeno da erotização de menores. No entanto, os efeitos dessa cultura tem consequências horríveis , a partir do momento que compromete a vida de jovens e crianças, que no final são abusadas e vistas como objetos de desejo e consumo de maiores, tirando delas sua inocência e colocando em risco o proveito de parte de suas vidas responsáveis pela juventude e infância. Desse modo, compreende-se a gravidade do problema em questão.Outrossim, o amplo acesso ao mundo virtual para fins de erotização e abuso infantil contribui para a problemática. Dessa forma, o que espera-se dos meios de informação é nada mais que uma aliança em prol da luta contra a cultura da valorização da sexualidade infantil, entretanto colocam-se como portas abertas para a ocorrência dessa distopia. Entende-se isso a partir do momento em que a existência de revistas como a “Playboy”, de sites pornográficos como o “XVídeos” ou fóruns de encontros sexuais contribuem para a procura de menores a fim da ocorrência de abusos e assédios movidos pela valorização de suas sexualidades. Com isso, há a reflexão do quanto o ambiente digital , local de fácil busca de dados e manipulação de informações , propicia para atos criminosos contra crianças. Dessa maneira , faz-se mister o quanto o mau uso das redes maximiza o desafio.Em suma, é preciso soluções para os problemas vigentes. Portanto, é dever do Ministério da Cidadania, por meio do Ministério das Comunicações, criar uma campanha de conscientização sobre a exposição sexual de crianças na sociedade, com o auxílio das próprias mídias digitais e sociais , ocorrendo de forma a inibir também a atuação de sites pornográficos ou abuso e assédio aos menores no meio digital, a fim de que os casos de erotização sejam diminuídos e que a sociedade entenda a importância da resolução desse problema. Em síntese, acontecimentos como o descrito na série “ Black Mirror” não serão mais o reflexo da sociedade brasileira.",160,160,160,200,160,840
6639,151,Educação sexual x sexualização ,"Durante a Idade Média os corpos infantis eram retratados nos quadros como adultos em miniatura, pois naquela época a infância era pouco valorizada e vista apenas, como uma passagem do nascimento para a vida adulta. Atualmente, há diversos estudos referentes ao mundo infantil. Com isso, as crianças possuem a liberdade de serem quem são e aproveitarem essa fase de maneira lúdica e curiosa. Por outro lado, essa mesma liberdade tem trazido conflitos e despertado a sexualidade precoce delas, o que pode causar um aceleramento para a vida adulta e desencadear transtornos psicológicos no futuro. Além disso, com a exposição em rede, consequentemente pode abrir espaços para pedófilos.Contudo, as crianças devem ser orientadas a evitarem a exposição excessiva nas redes sociais, pois através da aceleração de informações proporcionadas pela tecnologia, muitos pedófilos tem se aproveitado disso para cometer seus crimes . Sendo assim, os pais devem acompanhar os filhos em suas comunicações em redes para a proteção da infância. No entanto, referente a sexualidade infantil, é de suma importância a família tratar esses assuntos para o desenvolvimento e educação sexual, o que pode evitar possíveis abusos sexuais e até mesmo assédios no mundo virtual.Por outro lado, muitos pais involuntariamente acabam envolvendo as crianças demais nesse ambiente de sexualização dos corpos, eles não ensinam a educação sexual e sim, a erotização infantil por meio de conteúdos de filmes, novelas e músicas, e até mesmo cenas do dia a dia, a infância vai sendo tomada por essa sexualidade adulta, através de palavras, gestos, danças e atitudes inapropriadas para a idade delas . Isso pode levar a adultização e desencadear sérios problemas no que se refere a vida sexual precoce, e até mesmo a gravidez na adolescência.Portanto, no que tange a educação sexual, as escolas devem proporcionar orientações por meio de reuniões de pais, alertando-os sobre os possíveis problemas gerados para seus filhos em relação a interferência de incentivo a sexualidade adulta na sexualidade infantil. No mais, as instituições de ensino deverão desenvolver junto ao seu corpo docentes, atividades elaboradas para trabalhar assuntos atuais sobre a sexualização infantil, por meio da educação sexual.",160,160,160,200,160,840
6641,151,Erotização infantil ,"O filme Cuties, lançado pela empresa de entretenimento Netflix, levantou um grande público enfurecido, o qual alegava que tal obra cinematográfica expunha atrizes, de até 14 anos, de uma maneira muito vulgar, com roupas sensuais e posições eróticas. Justificativas como “Ah, mas o filme não foi feito para o público infantil” foram utilizadas por muitos como uma tentativa de defesa a longa-metragem. Por outro lado, é questionável o porquê dos protagonistas do elenco serem crianças se o filme, a princípio, seria direcionado ao público adulto.A fase da infância possui uma grande relevância na formação individual, tendo que disputar lugar com a sexualidade precoce, influenciada por meios externos, como conteúdos infantis recheados de conotações sexuais ou trazidas por pessoas pertencentes ao ciclo de convivência e confiança da criança, fazendo com que atitudes adultas sejam alvo de busca dos pequenos, como a utilização de uma roupa mais sensual, por exemplo.A extrema erotização infantil nas mídias abre largas portas à pedofilia, desencadeando uma rede de crimes sexuais cometidos com crianças. Parafraseando o comentário da neuropsicóloga Deborah Moss à revista MdeMulher, é possível reafirmar a importância da fase infantil na vida dos indivíduos, e o perigo que pular etapas pode trazer a formação dos mesmos, sendo necessária uma onda de conscientização advinda da tríade Estado, escola e mídia.Diante dos fatos apresentados, fica evidente a urgência de medidas visando a proteção dos pequenos, direito assegurado constitucionalmente. O Estado, com seus três poderes, poderia colocar em prática as leis protecionais já existentes. A escola, como instituição educadora, completaria a missão fazendo campanhas de conscientização com crianças e pais, como conversas interativas com psicólogos e profissionais da comunicação. A mídia por sua vez, como quarto poder, seria responsável por realizar campanhas pontuando os perigos da erotização infantil e derrubar páginas e sites onde há o incentivo à sexualização precoce.",200,160,120,120,160,760
6678,151,"Pequenos em Tamanho, Grandes em Problemas ","Em um mundo globalizado e dinamicamente tecnológico como a sociedade encontra-se, não é incomum perceber a participação serôdia das pequenas faixas etárias ao universo da internet, já que desde a mais tenra idade a criança é submetida a ele. No entanto, tal aproximação não produz somente qualidades, mas também grandes problemas à formação do indivíduo, como é o caso da erotização precoce.Ainda em estágio de amadurecimento, esta população é desprovida de certos discernimentos; e o fácil acesso a conteúdos sexualmente explícitos, principalmente nos meios digitais, atrelados ao desejo pessoal de conhecer seu próprio corpo, os faz querer compreender o processo sexual sem ter as qualificações necessárias para tanto, tornando-os vítimas de uma alienação sem limites, sendo influenciados por terceiros no modo de pensar, agir, vestir, entre outros, colocando em risco a boa conduta na sociedade na qual serão futuramente inseridos. Consoante a isto, o processo de maturidade mental, social e psíquica da juventude é antecipado, causando uma adesão rápida ao mundo adulto que traz altos malefícios para todos.A mídia e as redes sociais são as maiores influenciadoras neste processo, pois a erotização infantil é constantemente utilizada por sites e até mesmo pelo mercado de filmes como objeto de venda. Contudo, outros fatores podem ser creditados a esta prática, como a negligência dos pais, da escola e demais grupos sociais no que tange a correta educação sexual de menores e a falta de atenção dos mesmos no comportamento digital das crianças.Portanto, é necessária a participação efetiva do governo, das autoridades educacionais e médicas e das famílias na criação de uma ação de combate nacional, divulgada na internet, nas escolas e nos estabelecimentos de saúde que proporcione uma educação sexual sadia, por meio de palestras e vídeos com professores e especialistas, ensinando critérios corretos de corpo e mente, para que a infância possa ter à sua disposição uma fonte segura de ensino. A maior rigidez no controle e fiscalização de sites e outros meios de comunicação que pratiquem a erotização também seria uma forte impulsionadora para corroborar com a extinção desta prática no espaço virtual e social, levando os responsáveis à justiça. Com isso, compreendemos que este mal será, em pouco tempo, diminuído e praticamente inexistente no país, para que as crianças do presente proporcionem adultos conscientes do futuro.",200,160,160,120,160,800
6682,151,Sexualização infantil ,"Não é novidade que com a chegada da internet e o mundo das mídias sociais as pessoas estão expondo cada vez mais suas vidas online, uma das formas de exposição mais sensíveis que há é envolvendo crianças.Atualmente é cada vez mais comum observar crianças com um comportamento impróprio para sua idade, em alguns lugares vira um requisito, como se fosse necessário tal adultização, elas que muitas vezes influenciadas pela mídia desejam aparentar e agir como se fossem mais velhas tentam pular fases essenciais da vida para seu crescimento, se mostram de forma sexualizada tanto online quanto em seu cotidiano. De forma geral, apresentam aspectos não saudáveis que não condizem com a sua idade, coisa que é prejudicial para a criança e poderá afetar seu desenvolvimento futuro, a infância é uma parte crucial da vida de qualquer pessoa e jamais deve ser negligenciada.No entanto é de suma importância que os pais fiquem atentos e não tentem incentivar tal comportamento em seus filhos, procurem supervisionar os conteúdos consumidos pelos pequenos e manter hábitos condizentes com a idade da criança.",160,120,120,120,120,640
6688,151,Um dever dos adultos com as crianças ,"A erotização de mulheres é muito comum, o que é um grave problema no mundo, mas um problema ainda mais grave quando essa erotização começa na infância e adolescência, de acordo com o Psicanalista Freud é onde se é desenvolvido o caráter, afeições e construções psicológicas para um adulto emocionalmente e psicologicamente saudável.No livro Lolita de Vladimir Nabokov, é nos apresentado um homem que está interessado em uma menina de 12 anos de idade, onde ele relata os desejos e paixões pela jovem, a crítica da obra para algumas pessoas seria muito simples, considerar a paixão de um adulto por uma criança é errado e crime, porém surgem outras interpretações da obra.Esse fato nos faz refletir em como a criança sofre objetificação, e a forma como o narrador descreve-a traz essa erotização do corpo infantil, o livro apesar de ser de 1955 é muito atual, pois, ainda hoje é possível acessar em redes sociais, posts feitos em sua maioria por homens, comentando em fotos com tom sexual, pejorativo e em alguns casos acediosos de meninas muitas vezes menores de idade, o que contribui para essa cultura de erotização do corpo infantil.Contudo, alguns meios podem ser tomados para a diminuição desses casos, como o acesso à internet controlado por pais de menores de idades, controle maior de redes sociais para menores, mas acima de tudo uma maior fiscalização e denúncia dessas pessoas que comentam e incentivam crianças e adolescentes a postarem fotos de biquíni, em poses sexualizadas, entre outras.Deste modo, com a conscientização e colaboração de pais e responsáveis e a maior fiscalização e punição de adultos com esse comportamento, é possível criar um ambiente seguro para as crianças e adolescentes na internet, diminuindo assim a cultura da erotização infantil.",160,120,120,160,120,680
6698,152,... ,"O machismo é um impasse social que concerne não só as mulheres em seus cotidianos, em ramos profissionais, religiosos e de entretenimento, mas também abrange os homens no que se refere aos estigmas. Haja vista, a visão opressora que esse empecilho social apresenta em relação às doenças mentais de que esses são distúrbios dispensáveis, sendo assim, banalizados o que provoca , consequentemente, malefícios para mulheres e homens. Nessa perspectiva, é necessário mencionar a ausência de informação e a cultura de banalização de transtornos psicológicos como causadoras dessa problemática.Em primeiro lugar, faz-se fundamental citar a deficiência de conhecimento como impulsionadora do conflito em questão. Destarte, as informações limitadas do corpo social brasileiro associadas aos transtornos mentais acabam por, propulsionar o preconceito que existe atribuído a eles. Diante disso, ao dispor do mínimo conhecimento sobre essas doenças, o sujeito tende a julgar aquele que contém a enfermidade, por justamente essa, não apresentar incapacidade visível e, portanto, alimenta esse estigma. Nesse sentido, essa situação é capaz de prejudicar o doente que passar por julgamentos pois o enfermo sente-se sem apoio emocional, ocorrência favorável a sua doença. Dessa maneira, esse fato diverge do pensamento do filósofo John Locke, que visa a necessidade da reflexão sobre as experiências que o ser humano obtém ao longo da vida para desenvolver o conhecimento. Sendo assim, a sociedade brasileira reproduz a intolerância à doença mental sem ao menos cogitar sobre tais transtornos psicológicos.Além disso, é preciso salientar que as doenças da mente são desconsideradas em analogia àquelas físicas. Sob esse viés, os distúrbios mentais são desprezados e possuem pouca atenção por parte da sociedade. À vista disso, essa banalização é retratada pela escassa investigação profissional e também pelo número crescente de suicídios no Brasil. Dessa forma, a cultura de desdenhar esses problemas de saúde provém de um contexto histórico, pois somente no século XXI que a população iniciou o investimento nesse âmbito psicológico . Isto decorreu por existir esse estigma, o que ocasionou sua conservação por muitas gerações.Tendo isso em vista, é dever do Ministério da Saúde realizar consultas psiquiátricas com a comunidade, por meio do Sistema Único de Saúde e necessita priorizar aqueles que dispõem do diagnóstico da enfermidade. Essa ação tem a finalidade de tornar essa área da saúde menos estigmatizada, ao demonstrar que todos carecem de cuidados com a saúde mental. Logo, a cultura de banalizar e estigmatizar serão apenas lembranças da história brasileira.",160,160,160,200,160,840
6724,152,Escrever sobre o que não tenho ,"Em “Prisão do Rei”, da autora Victoria Aveyard, o Rei Maven Calore se encontra preso em uma das piores prisões: sua própria mente. Acometido por uma doença mental, o jovem rei não se sente confortável em pedir ajuda, pois acredita que não obteria apoio nenhum, tanto da população, quanto de seus próprios aliados. Da mesma forma que o jovem rei, muitas pessoas ainda carregam estigmas quanto às doenças mentais, problema gerado tanto pela idealização do conceito de felicidade, quanto pela disseminação de um padrão pelas redes sociais.Em primeiro lugar, tem o problema da idealização da felicidade. Para muitas pessoas, ser feliz significa não estar triste em momento nenhum, ou obter prazer por meio da compra de bens materiais. Uma conceitualização errônea, visto que, pelas palavras do filósofo Aristóteles, a felicidade não pode ser entendida como a obtenção de bens materiais ou de cargos importantes, mas está entrelaçada com a virtude, que é a capacidade de fazer o bem ao próximo. Dessa forma, muitas pessoas se iludem com esse conceito e criam estigmas quanto as doenças mentais.Em seguida, tem-se o problema da imposição de um padrão de vida, disseminada pelos meios midiáticos. São divulgados pela internet, principalmente pelas redes sociais, um padrão de beleza a ser seguido para se chegar ao bem-estar e à felicidade. Problemas psicológicos são gerados quando esse padrão não é alcançado, como por exemplo, a depressão, que, no Brasil alcança níveis extremos, pois segundo a OMS , o país foi o mais depressivo da América Latina no ano de 2007.Por fim, medidas devem ser tomadas para que a situação seja resolvida. O Ministério da Saúde – principal órgão responsável pela saúde no país – pode , por meio de subsídios cedidos pelo governo federal, promover propagandas nas redes sociais que eduquem sobre saúde mental. Assim como, em conjunto com as escolas promover programas que ajudem os alunos a lidar com problemas envolvendo a saúde da mente e oficinas que promovam o autoconhecimento. Só assim poderemos ter uma realidade diferente daquela apresentada por Aveyard em seus livros.",160,160,120,200,160,800
6789,152,Sem título,"Na Constituição federal brasileira, promulgada em 1988, prevê que todo cidadão tem pleno direito à saúde e bem-estar. Entretanto no Brasil, fica evidente o estigma associado às doenças mentais na sociedade. Nesse sentido, convém analisarmos as principais causas e consequências acerca dessa problemática.Diante de tal cenário, é importante pontuar a falta de informação e atendimento adequado para as pessoas que sofrem de transtornos mentais. De acordo com a Organização Mundial de Saúde, o suicídio - causado pela depressão- fica em 3º lugar em números de mortes no país. É, portanto, inadmissível, que no Brasil ainda não possua clínicas especializadas.Além disso, podemos observar, que a quantidade de indivíduos com problemas mentais aumenta cada vez mais ao longo dos anos. Segundo dados da OMS , as doenças mentais são uma das causas de afastamento do trabalho em todo país. Assim, fica evidente, que medidas precisam ser tomadas de forma urgente, pois as pessoas perdem sua liberdade, como também a sociedade sofre financeiramente.Dessa forma, com intuito de mitigar tal situação, necessita-se, urgentemente, que o Estado, com o apoio do Ministério da Saúde, faça campanhas de conscientização, por meio da mídia, para que tenha maior alcance de indivíduos, a fim de acabar com o preconceito existente acerca dos transtornos mentais e mudar as estatísticas tão alarmantes da OMS.",160,120,120,200,160,760
6794,152,Sem título,"A Constituição federal de 1988, norma de maior hierarquia do sistema jurídico brasileiro, prevê o pleno direito à saúde como inerente a todo cidadão. No entanto, o oposto é o que se observa na contemporaneidade, haja vista que, no Brasil, as doenças mentais podem ser associadas a um estigma, o que desencadeia um alarmante problema Nesse sentido, entende-se que essa configuração se deve, essencialmente, à precariedade de investimentos governamentais no que tange à compreensão e ao tratamento dos transtornos psíquicos e à exposição midiática de pessoas aparentemente desprovidas de problemas.Nesse contexto, é válido ressaltar que as doenças mentais, em muitos casos, passam desapercebidos pelo Poder Estatal. Dentro disso, consoante ao filósofo contratualista de John Locke, o Estado é constituído como responsável pelo domínio político para preservar e consolidar os direitos da população. Contudo, infelizmente, compreende-se que isso não se concretiza no Brasil, uma vez o governo não disponibiliza a todos um sistema de saúde pública qualificado para atender as variadas necessidades psíquicas. Consequentemente, permite que o corpo social permaneça emocionalmente ferido, possibilitando o agravamento da situação. Assim, é substancial a resolução dessa conjuntura.Ademais, outro fator contribuinte para tais transtornos são os cenários fantasiosos de vidas perfeitas mostrados na mídia. Dessa forma, segundo o sociólogo francês Émile Durkheim, a coercitividade é um fato social utilizado pela sociedade para impor padrões sociais aos indivíduos que a integram, obrigando-os a cumpri-los. Nessa linha de raciocínio, na realidade hodierna numerosas pessoas desenvolvem uma alienação acerca de estereótipos padronizados, de modo a se sentirem inferiores, o que acarreta diversos sentimentos negativos, até mesmo enfermidades mentais. Logo, é imprescindível a dissolução dessa problemática.Portanto, são necessárias medidas para a erradicação do estigma. Para isso, é preciso que Ministério da Saúde forneça tratamentos específicos para cada problema mental nos hospitais de cada região, por meio do SUS , com acompanhamento de psicólogo, rodas de apoio e, ainda, introduza na mídia relatos de pessoas que já tiveram depressão ou ansiedade, por exemplo, e se curaram, com a finalidade de promover a melhoria eu bem-estar dos brasileiros. Dessa maneira, a previsão da Carta Magna será efetivada no país.",200,200,160,200,160,920
6806,153,A conscientização do isolamento social devido a crise econômica ,"O distanciamento social está sendo implantado em nossa sociedade desde o começo da pandemia, e suas consequências apenas foram notadas com mais atenção ao decorrer dela. O governo tenta conscientizar a sociedade de permanecer em distanciamento social, no entanto, temos a necessidade de trabalhar e gerar nossa renda para que possamos nos sustentar, e com o fechamento dos comércios, dificuldades surgem, e essa conciliação gera certas controversas. Nesse período, foi destacado a grande desigualdade de classes que já era recorrente muito antes da pandemia.A crise econômica foi abalada pela pandemia, e não as medidas de isolamento implantadas, ou seja, em lugares onde ocorreu o isolamento com maior vigor, os casos foram menores do que cidades que não o implantaram com maior vigência, assim, as cidades se recuperaram mais rapidamente e consequentemente melhorando sua economia. A quarentena no estado de São Paulo continua sendo estendida, voltando fases e não se estabilizando, esse é um efeito da conscientização da população também, que não possui responsabilidade e organizam festas clandestinas ou saem sem a menor proteção, o vírus se propaga com muita facilidade e quanto maior o número de pessoas infectadas, maior o número de leitos em hospitais ocupados, gerando declínio neles também, o que só agrava a situação da saúde pública.Com os dados apresentados anteriormente, pode-se concluir que existe uma instabilidade no distanciamento social junto ao trabalho, mesmo com o auxílio emergencial e suas grandes filas, a não devida importância da população com os mínimos cuidados de proteção e eventos clandestinos, o que só agrava o cenários que estamos vivendo, e só iremos contornar essa realidade quando todos fizerem sua parte, se conscientizando e tendo responsabilidade.",200,160,120,120,120,720
6808,153,A CONTENÇÃO DA PANDEMIA E A RECUPERAÇÃO FINANCEIRA - VI ,"No contexto pandêmico atual, que assolou a população mundial, as medidas sanitárias são as mais eficazes contra sua propagação. A lei 13.979, determina no artigo 3, que podem ser decretadas no combate à epidemia medidas como isolamento e quarentena. Hodiernamente, as medidas de distanciamento têm afetado o setor da economia, gerando graves consequências. Assim mostra-se relevante pensar nesta situação econômica que configura as maiores problemáticas desse pernicioso cenário.De início é notório destacar que as condutas sanitárias têm grande importância no enfrentamento à pandemia, devem ser seguidas e respeitadas, prova disso recai nas reduções de taxas de contaminação e o número de falecimentos entre os contaminados. Ademais cabe ressaltar que as normas acabam afetando vários setores da economia, deixando mais evidentes as desigualdades sociais. No Brasil, o desafio vai além de controlar a pandemia, mas também reduzir a crise econômica. Sendo assim torna-se urgente reconhecer a necessidade de refrear ambas as situações, de modo que garanta a recuperação financeira e conter a epidemia.Com o objetivo de minimizar a crise econômica sem afetar a contenção pandêmica, seria necessária a criação de medidas públicas eficazes. Outrossim cabe aos órgãos governamentais e federais, incentivarem o isolamento evidenciando sua importância, como medida significativa da contenção da transmissão. E como ajuda financeira, a criação de auxílios extras, levando em consideração comerciantes com estabelecimentos fechados, trabalhadores que ficaram sem remuneração, desempregados e a população periférica. Somente assim os cidadãos poderiam respeitar o isolamento, sem passar por dificuldades financeiras, ajudando a economia. Para assim garantir a segurança e a saúde de todos.",160,200,120,160,200,840
